CompositeId,Refactorings,Project,Previous Commit,Current Commit,Smell Type,Smell Before,Smell After,Smells Added,Smells Removed,Smells Not Affected
825,"['Extract Method', 'Rename Parameter', 'Extract Method']",okhttp,78c493e337ff138a45050c98173b4adaefe3c1f4,62efd9184c86aeafd503119a3e5721921b941aba,LongMethod,1,1,0,0,1
825,"['Extract Method', 'Rename Parameter', 'Extract Method']",okhttp,78c493e337ff138a45050c98173b4adaefe3c1f4,62efd9184c86aeafd503119a3e5721921b941aba,LongParameterList,1,1,0,0,1
842,"['Change Return Type', 'Change Attribute Type', 'Inline Method', 'Move Method', 'Rename Parameter', 'Extract Method', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Attribute', 'Rename Parameter', 'Merge Attribute', 'Split Attribute', 'Rename Variable', 'Rename Attribute', 'Rename Method', 'Split Attribute', 'Split Attribute', 'Merge Attribute', 'Change Return Type', 'Rename Attribute', 'Change Attribute Type', 'Rename Variable', 'Change Parameter Type', 'Move Method', 'Inline Method', 'Rename Parameter', 'Change Parameter Type', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Method', 'Extract Method', 'Rename Attribute']",okhttp,37971d6a783f844734252f6196434f78a0418100,e49dd7a2f08deac92fab3de2b8a63e90b588f746,LongParameterList,2,2,0,0,2
842,"['Change Return Type', 'Change Attribute Type', 'Inline Method', 'Move Method', 'Rename Parameter', 'Extract Method', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Attribute', 'Rename Parameter', 'Merge Attribute', 'Split Attribute', 'Rename Variable', 'Rename Attribute', 'Rename Method', 'Split Attribute', 'Split Attribute', 'Merge Attribute', 'Change Return Type', 'Rename Attribute', 'Change Attribute Type', 'Rename Variable', 'Change Parameter Type', 'Move Method', 'Inline Method', 'Rename Parameter', 'Change Parameter Type', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Method', 'Extract Method', 'Rename Attribute']",okhttp,37971d6a783f844734252f6196434f78a0418100,e49dd7a2f08deac92fab3de2b8a63e90b588f746,LongMethod,5,4,0,1,4
842,"['Change Return Type', 'Change Attribute Type', 'Inline Method', 'Move Method', 'Rename Parameter', 'Extract Method', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Attribute', 'Rename Parameter', 'Merge Attribute', 'Split Attribute', 'Rename Variable', 'Rename Attribute', 'Rename Method', 'Split Attribute', 'Split Attribute', 'Merge Attribute', 'Change Return Type', 'Rename Attribute', 'Change Attribute Type', 'Rename Variable', 'Change Parameter Type', 'Move Method', 'Inline Method', 'Rename Parameter', 'Change Parameter Type', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Method', 'Extract Method', 'Rename Attribute']",okhttp,37971d6a783f844734252f6196434f78a0418100,e49dd7a2f08deac92fab3de2b8a63e90b588f746,DispersedCoupling,3,2,0,1,2
842,"['Change Return Type', 'Change Attribute Type', 'Inline Method', 'Move Method', 'Rename Parameter', 'Extract Method', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Attribute', 'Rename Parameter', 'Merge Attribute', 'Split Attribute', 'Rename Variable', 'Rename Attribute', 'Rename Method', 'Split Attribute', 'Split Attribute', 'Merge Attribute', 'Change Return Type', 'Rename Attribute', 'Change Attribute Type', 'Rename Variable', 'Change Parameter Type', 'Move Method', 'Inline Method', 'Rename Parameter', 'Change Parameter Type', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Method', 'Extract Method', 'Rename Attribute']",okhttp,37971d6a783f844734252f6196434f78a0418100,e49dd7a2f08deac92fab3de2b8a63e90b588f746,FeatureEnvy,9,10,1,0,9
842,"['Change Return Type', 'Change Attribute Type', 'Inline Method', 'Move Method', 'Rename Parameter', 'Extract Method', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Attribute', 'Rename Parameter', 'Merge Attribute', 'Split Attribute', 'Rename Variable', 'Rename Attribute', 'Rename Method', 'Split Attribute', 'Split Attribute', 'Merge Attribute', 'Change Return Type', 'Rename Attribute', 'Change Attribute Type', 'Rename Variable', 'Change Parameter Type', 'Move Method', 'Inline Method', 'Rename Parameter', 'Change Parameter Type', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Method', 'Extract Method', 'Rename Attribute']",okhttp,37971d6a783f844734252f6196434f78a0418100,e49dd7a2f08deac92fab3de2b8a63e90b588f746,IntensiveCoupling,4,4,0,0,4
842,"['Change Return Type', 'Change Attribute Type', 'Inline Method', 'Move Method', 'Rename Parameter', 'Extract Method', 'Change Variable Type', 'Change Variable Type', 'Change Variable Type', 'Rename Attribute', 'Rename Parameter', 'Merge Attribute', 'Split Attribute', 'Rename Variable', 'Rename Attribute', 'Rename Method', 'Split Attribute', 'Split Attribute', 'Merge Attribute', 'Change Return Type', 'Rename Attribute', 'Change Attribute Type', 'Rename Variable', 'Change Parameter Type', 'Move Method', 'Inline Method', 'Rename Parameter', 'Change Parameter Type', 'Change Return Type', 'Inline Method', 'Rename Method', 'Rename Method', 'Extract Method', 'Rename Attribute']",okhttp,37971d6a783f844734252f6196434f78a0418100,e49dd7a2f08deac92fab3de2b8a63e90b588f746,MessageChain,4,4,0,0,4
889,"['Change Attribute Type', 'Change Variable Type', 'Extract Method', 'Change Variable Type']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,1962206a01ada5b0edbaa13f2a9841d83937c27e,LongParameterList,3,3,0,0,3
889,"['Change Attribute Type', 'Change Variable Type', 'Extract Method', 'Change Variable Type']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,1962206a01ada5b0edbaa13f2a9841d83937c27e,FeatureEnvy,2,0,0,2,0
889,"['Change Attribute Type', 'Change Variable Type', 'Extract Method', 'Change Variable Type']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,1962206a01ada5b0edbaa13f2a9841d83937c27e,LongMethod,1,1,0,0,1
889,"['Change Attribute Type', 'Change Variable Type', 'Extract Method', 'Change Variable Type']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,1962206a01ada5b0edbaa13f2a9841d83937c27e,ShotgunSurgery,0,2,2,0,0
889,"['Change Attribute Type', 'Change Variable Type', 'Extract Method', 'Change Variable Type']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,1962206a01ada5b0edbaa13f2a9841d83937c27e,MessageChain,0,3,3,0,0
921,"['Rename Variable', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Extract Variable']",okhttp,09d83463a8ed0956174db85cd80b9464ee7420ae,b16c9f29a8e21c77368f9970db862ad8f7af9f5e,LongMethod,1,0,0,1,0
921,"['Rename Variable', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Extract Variable']",okhttp,09d83463a8ed0956174db85cd80b9464ee7420ae,b16c9f29a8e21c77368f9970db862ad8f7af9f5e,LongParameterList,1,1,0,0,1
921,"['Rename Variable', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Extract Variable']",okhttp,09d83463a8ed0956174db85cd80b9464ee7420ae,b16c9f29a8e21c77368f9970db862ad8f7af9f5e,FeatureEnvy,0,2,2,0,0
921,"['Rename Variable', 'Extract Method', 'Rename Variable', 'Rename Variable', 'Extract Method', 'Change Variable Type', 'Rename Variable', 'Change Variable Type', 'Extract Variable']",okhttp,09d83463a8ed0956174db85cd80b9464ee7420ae,b16c9f29a8e21c77368f9970db862ad8f7af9f5e,IntensiveCoupling,0,1,1,0,0
951,"['Move Class', 'Extract Method', 'Inline Variable', 'Extract Method', 'Inline Variable']",okhttp,6486179b9d9c888a818c85384eed88fa0a8768a6,e31b7377638b8d36be9b584e757814afc259748a,MessageChain,2,2,0,0,2
951,"['Move Class', 'Extract Method', 'Inline Variable', 'Extract Method', 'Inline Variable']",okhttp,6486179b9d9c888a818c85384eed88fa0a8768a6,e31b7377638b8d36be9b584e757814afc259748a,FeatureEnvy,3,4,1,0,3
951,"['Move Class', 'Extract Method', 'Inline Variable', 'Extract Method', 'Inline Variable']",okhttp,6486179b9d9c888a818c85384eed88fa0a8768a6,e31b7377638b8d36be9b584e757814afc259748a,IntensiveCoupling,2,1,0,1,1
951,"['Move Class', 'Extract Method', 'Inline Variable', 'Extract Method', 'Inline Variable']",okhttp,6486179b9d9c888a818c85384eed88fa0a8768a6,e31b7377638b8d36be9b584e757814afc259748a,LongMethod,1,0,0,1,0
951,"['Move Class', 'Extract Method', 'Inline Variable', 'Extract Method', 'Inline Variable']",okhttp,6486179b9d9c888a818c85384eed88fa0a8768a6,e31b7377638b8d36be9b584e757814afc259748a,LongParameterList,0,1,1,0,0
951,"['Move Class', 'Extract Method', 'Inline Variable', 'Extract Method', 'Inline Variable']",okhttp,6486179b9d9c888a818c85384eed88fa0a8768a6,e31b7377638b8d36be9b584e757814afc259748a,DispersedCoupling,0,1,1,0,0
997,"['Change Attribute Type', 'Extract Method']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,5ddcdf54828b8543613d2a07da1139cc4c20ea72,LongParameterList,1,1,0,0,1
997,"['Change Attribute Type', 'Extract Method']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,5ddcdf54828b8543613d2a07da1139cc4c20ea72,ShotgunSurgery,1,0,0,1,0
997,"['Change Attribute Type', 'Extract Method']",okhttp,acccc681f4156695885486ab03e9502fd20ad202,5ddcdf54828b8543613d2a07da1139cc4c20ea72,FeatureEnvy,1,0,0,1,0
1131,"['Move Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Extract Subclass', 'Move Class']",okhttp,ce76caedda03789463439f8f798528cd15db5a52,2581c36905db13dcd1df9a602c6201e3a9f80965,FeatureEnvy,1,0,0,1,0
1131,"['Move Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Extract Subclass', 'Move Class']",okhttp,ce76caedda03789463439f8f798528cd15db5a52,2581c36905db13dcd1df9a602c6201e3a9f80965,LongMethod,1,0,0,1,0
1131,"['Move Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Extract Subclass', 'Move Class']",okhttp,ce76caedda03789463439f8f798528cd15db5a52,2581c36905db13dcd1df9a602c6201e3a9f80965,FeatureEnvy,1,0,0,1,0
1131,"['Move Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Extract Subclass', 'Move Class']",okhttp,ce76caedda03789463439f8f798528cd15db5a52,2581c36905db13dcd1df9a602c6201e3a9f80965,LongMethod,1,0,0,1,0
1132,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Push Down Method', 'Move Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Extract Class', 'Push Down Method', 'Move Method', 'Move Attribute', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Move Class']",okhttp,545807ee8ddde7178dfb3a6085a281f44f288a24,2581c36905db13dcd1df9a602c6201e3a9f80965,LongParameterList,3,0,0,3,0
1132,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Push Down Method', 'Move Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Extract Class', 'Push Down Method', 'Move Method', 'Move Attribute', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Move Class']",okhttp,545807ee8ddde7178dfb3a6085a281f44f288a24,2581c36905db13dcd1df9a602c6201e3a9f80965,FeatureEnvy,1,0,0,1,0
1132,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Push Down Method', 'Move Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Extract Class', 'Push Down Method', 'Move Method', 'Move Attribute', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Move Class']",okhttp,545807ee8ddde7178dfb3a6085a281f44f288a24,2581c36905db13dcd1df9a602c6201e3a9f80965,LongMethod,2,0,0,2,0
1132,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Push Down Method', 'Move Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Extract Class', 'Push Down Method', 'Move Method', 'Move Attribute', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Move Class']",okhttp,545807ee8ddde7178dfb3a6085a281f44f288a24,2581c36905db13dcd1df9a602c6201e3a9f80965,LongParameterList,3,0,0,3,0
1132,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Push Down Method', 'Move Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Extract Class', 'Push Down Method', 'Move Method', 'Move Attribute', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Move Class']",okhttp,545807ee8ddde7178dfb3a6085a281f44f288a24,2581c36905db13dcd1df9a602c6201e3a9f80965,FeatureEnvy,1,0,0,1,0
1132,"['Move Method', 'Move Method', 'Move Method', 'Move Method', 'Push Down Method', 'Move Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Push Down Method', 'Extract Class', 'Push Down Method', 'Move Method', 'Move Attribute', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Move Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Move Class']",okhttp,545807ee8ddde7178dfb3a6085a281f44f288a24,2581c36905db13dcd1df9a602c6201e3a9f80965,LongMethod,2,0,0,2,0
1134,"['Move Method', 'Change Attribute Type', 'Move Class']",okhttp,1b25214f59eefa81d40a529fceb85666947937cd,2581c36905db13dcd1df9a602c6201e3a9f80965,LongMethod,3,1,0,2,1
1134,"['Move Method', 'Change Attribute Type', 'Move Class']",okhttp,1b25214f59eefa81d40a529fceb85666947937cd,2581c36905db13dcd1df9a602c6201e3a9f80965,FeatureEnvy,1,1,0,0,1
1134,"['Move Method', 'Change Attribute Type', 'Move Class']",okhttp,1b25214f59eefa81d40a529fceb85666947937cd,2581c36905db13dcd1df9a602c6201e3a9f80965,IntensiveCoupling,0,1,1,0,0
1135,"['Extract Method', 'Change Parameter Type', 'Change Attribute Type', 'Move Class']",okhttp,de6d505c03419a53e0387802a6cc2196572dd99e,2581c36905db13dcd1df9a602c6201e3a9f80965,LongMethod,1,0,0,1,0
1143,"['Move Method', 'Extract Class', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Method', 'Move Class']",okhttp,59b8adc74bdd9d890fb7fe7195e008e65b9005db,2581c36905db13dcd1df9a602c6201e3a9f80965,FeatureEnvy,33,5,0,28,5
1154,"['Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Extract Class', 'Move Method', 'Move Attribute', 'Move Method', 'Move Attribute', 'Rename Attribute', 'Change Attribute Type', 'Change Attribute Type', 'Move Attribute', 'Change Parameter Type']",okhttp,e93511be3422b9da595e417b8b5f252a606c3975,a669069599893a774748181a238e0b009a4f3e87,LongMethod,1,0,0,1,0
1154,"['Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Extract Class', 'Move Method', 'Move Attribute', 'Move Method', 'Move Attribute', 'Rename Attribute', 'Change Attribute Type', 'Change Attribute Type', 'Move Attribute', 'Change Parameter Type']",okhttp,e93511be3422b9da595e417b8b5f252a606c3975,a669069599893a774748181a238e0b009a4f3e87,IntensiveCoupling,1,0,0,1,0
1154,"['Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Extract Class', 'Move Method', 'Move Attribute', 'Move Method', 'Move Attribute', 'Rename Attribute', 'Change Attribute Type', 'Change Attribute Type', 'Move Attribute', 'Change Parameter Type']",okhttp,e93511be3422b9da595e417b8b5f252a606c3975,a669069599893a774748181a238e0b009a4f3e87,MessageChain,1,0,0,1,0
1154,"['Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Attribute', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Push Down Method', 'Extract Subclass', 'Extract Class', 'Move Method', 'Move Attribute', 'Move Method', 'Move Attribute', 'Rename Attribute', 'Change Attribute Type', 'Change Attribute Type', 'Move Attribute', 'Change Parameter Type']",okhttp,e93511be3422b9da595e417b8b5f252a606c3975,a669069599893a774748181a238e0b009a4f3e87,LongParameterList,2,0,0,2,0
1228,"['Extract Method', 'Extract Method']",okhttp,13c06879f4e98c86436bdca765046ef815e34838,35ead0f5d17b0c53610b0947aa9bd8fee6da50fa,FeatureEnvy,3,2,0,1,2
1228,"['Extract Method', 'Extract Method']",okhttp,13c06879f4e98c86436bdca765046ef815e34838,35ead0f5d17b0c53610b0947aa9bd8fee6da50fa,LongMethod,1,0,0,1,0
1228,"['Extract Method', 'Extract Method']",okhttp,13c06879f4e98c86436bdca765046ef815e34838,35ead0f5d17b0c53610b0947aa9bd8fee6da50fa,IntensiveCoupling,1,1,0,0,1
1228,"['Extract Method', 'Extract Method']",okhttp,13c06879f4e98c86436bdca765046ef815e34838,35ead0f5d17b0c53610b0947aa9bd8fee6da50fa,FeatureEnvy,3,2,0,1,2
1228,"['Extract Method', 'Extract Method']",okhttp,13c06879f4e98c86436bdca765046ef815e34838,35ead0f5d17b0c53610b0947aa9bd8fee6da50fa,LongMethod,1,0,0,1,0
1228,"['Extract Method', 'Extract Method']",okhttp,13c06879f4e98c86436bdca765046ef815e34838,35ead0f5d17b0c53610b0947aa9bd8fee6da50fa,IntensiveCoupling,1,1,0,0,1
1253,"['Extract Method', 'Inline Variable']",okhttp,5516526004f35d78daa657664fc9d3a237b535a2,3108f7c233dda01f2f41bc199a65da70a95c1075,LongMethod,1,0,0,1,0
1253,"['Extract Method', 'Inline Variable']",okhttp,5516526004f35d78daa657664fc9d3a237b535a2,3108f7c233dda01f2f41bc199a65da70a95c1075,DispersedCoupling,1,0,0,1,0
1253,"['Extract Method', 'Inline Variable']",okhttp,5516526004f35d78daa657664fc9d3a237b535a2,3108f7c233dda01f2f41bc199a65da70a95c1075,FeatureEnvy,2,2,0,0,2
1343,"['Move Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,04d742bd3d6ce8ad24b21f2be2d6f3ea5f8a35a5,FeatureEnvy,3,2,0,1,2
1343,"['Move Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,04d742bd3d6ce8ad24b21f2be2d6f3ea5f8a35a5,LongParameterList,2,2,0,0,2
1343,"['Move Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,04d742bd3d6ce8ad24b21f2be2d6f3ea5f8a35a5,MessageChain,1,1,0,0,1
1346,"['Move Method', 'Move Method', 'Extract Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a,MessageChain,4,4,0,0,4
1346,"['Move Method', 'Move Method', 'Extract Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a,LongParameterList,1,3,2,0,1
1346,"['Move Method', 'Move Method', 'Extract Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a,FeatureEnvy,1,3,2,0,1
1346,"['Move Method', 'Move Method', 'Extract Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a,LongMethod,1,0,0,1,0
1346,"['Move Method', 'Move Method', 'Extract Method', 'Extract Method']",okhttp,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a,IntensiveCoupling,1,1,0,0,1
